rep_1,rep_2
1.200814209,1.415656571
0.966623316,0.876823466
0.893370756,1.070793005
0.899911571,0.851186842
0.905485666,1.034543158
1.027506067,0.590533885
0.98094895,0.953769619
0.80812273,1.047406454
1.14376929,1.116656411
0.88372616,0.963407734
1.077341718,1.171427302
0.849304888,0.830751486
1.066725932,1.157065014
0.905323385,0.974306787
0.884973242,0.957765541
0.957365031,0.976462513
1.071885511,1.081520338
0.929544267,0.976578124
0.837028436,1.077275404
0.916071303,0.876817057
1.008489549,1.06294702
1.452301324,1.990364688
1.085778853,0.831061599
0.923906369,0.89068335
0.325180692,0.14479816
1.033950091,1.452013787
0.944486889,1.126227541
1.013707878,0.897103816
0.948186598,0.916764561
0.954313387,1.108287452
1.010352041,0.796420827
1.177550275,0.930217441
0.879975918,0.956020806
1.232100014,0.836056986
1.013687393,1.136396197
1.148600229,1.020227281
1.125275977,0.945666904
1.008234316,1.260060554
0.124766326,0.124245044
0.905306634,1.096643004
0.654354038,0.840108485
1.091534953,1.188427269
1.091097476,1.402246871
1.106716385,1.391377002
0.774886952,1.182095911
1.00666486,1.093466669
1.199460925,1.472873978
1.077338535,0.947522257
1.097634254,1.180176324
1.36342001,1.464244603
0.976120611,1.078554177
1.14479143,0.870559086
0.991655071,1.031921396
0.98889961,0.973415685
1.043207874,0.934234026
1.020640799,1.011930224
1.152692426,0.880440708
0.908921684,1.011581435
1.099530371,0.872695706
1.062759462,0.933629911
1.042197676,0.934830866
0.841716571,0.816138958
1.073443019,1.054171906
1.067940234,1.103338356
0.939537595,1.060971998
0.998875346,1.027273242
1.087220297,0.932344739
1.227797871,1.008946977
0.560940707,0.713166531
1.161660636,1.284447467
1.118385257,0.946584317
1.169146774,1.122677985
1.01167292,1.074382924
0.96562179,1.001591387
1.086785981,0.839175157
0.937364906,0.864987013
0.960309673,1.034456282
1.316367276,1.096012093
1.042902638,0.797961437
0.95181599,1.003047012
1.054639548,1.311427418
1.002108777,0.791277128
0.952711294,0.881054912
0.878788866,1.017428243
1.159277896,1.459401849
0.967827533,0.789310947
0.806622546,0.784567831
0.731530945,0.844082699
1.145783971,1.007914916
0.986931373,0.849524205
1.27025787,1.185563049
1.033248338,1.305211889
1.028868655,0.910237562
1.158292216,1.022105432
0.993900589,1.172782198
1.072137831,1.436346996
0.857330609,1.031260352
0.852684677,1.069278787
0.893247431,0.959164205
0.863762532,0.889535963
1.084192207,1.169816216
1.067263124,0.99620606
0.942495285,0.864989183
1.052786192,1.108215445
0.972728505,0.962640892
1.079187737,1.269022779
1.01949574,0.958716351
0.829876743,0.731011355
0.920006339,1.013461661
1.008257939,0.897216332
0.927592018,1.159978152
1.132784646,0.938979287
0.961429108,1.136144288
1.217684073,1.291057461
1.038041613,0.913314881
0.98871286,1.10460664
1.069471527,0.963368643
0.945430574,1.055963965
1.072420425,0.936445624
0.961541844,1.112654531
1.001598535,0.938038435
0.560348314,0.574498298
1.127955206,0.943991544
1.082865066,1.001009722
0.896899857,0.750342652
1.060062674,1.175838425
1.015182484,0.845841292
1.144046064,1.040596276
1.017809188,1.001852743
1.085125912,0.99630283
1.106408996,0.83498548
0.926827538,1.180464568
1.0589497,0.82715837
0.955162818,1.264544283
0.990734087,1.053698057
1.061785746,0.998442006
1.088215696,1.151384775
0.969575054,1.128004803
1.133297027,0.933896539
0.854671977,0.843346713
0.928794135,1.040853647
1.052163342,1.049057619
1.042625255,1.01679591
1.153577098,1.240211732
0.840935293,0.947965946
1.236184844,0.974843179
0.767061493,1.030770415
1.128156737,1.010726105
1.000967424,0.884152403
0.966010062,0.876540726
1.096475813,1.129650776
1.073983521,0.678298204
1.08948059,0.765398911
0.809058702,1.070133151
0.959871174,0.835660646
0.890201237,0.786222414
0.904377483,0.838454507
0.829971955,0.989840873
1.372422482,1.1600889
1.048959829,0.917698424
1.095249061,1.160173275
1.099111509,0.98670754
0.89657936,0.942394925
0.896587816,0.89637149
1.035311521,1.076647265
0.901853907,1.106688306
1.123789827,0.962493644
1.203690378,0.996563268
0.867169882,1.004348267
1.085858477,1.024842163
1.083972012,0.987104834
1.176632532,1.044276853
0.793294451,0.837285604
1.05066111,0.919461489
0.838649486,1.062971392
0.893443931,0.939902749
0.883192523,1.088281045
0.980410779,0.959492055
0.82474152,1.102843524
0.932693798,0.985826707
1.012128748,1.282016449
0.888559891,1.186470529
0.933808101,1.062940039
1.166665971,1.124089618
0.612789135,0.566652977
0.885696509,0.907448713
0.890486592,1.122520401
1.185448972,0.829378194
0.910191754,0.974326553
0.520203303,0.770348278
1.0715294,0.982313022
0.597434624,0.556142404
1.023102952,0.944178769
0.763151709,0.906968502
1.056971214,1.199624422
0.787658979,1.204641516
0.679770642,0.809360656
1.02655444,0.806510897
0.983760292,0.889798073
0.982503084,1.006767213
0.985852241,1.045277174
1.042085132,0.937283904
0.916491058,1.182881877
1.062287216,0.93805046
0.95223952,0.92603954
1.070002336,0.982830953
1.151677868,0.946320967
1.050286336,1.249241927
1.015455469,1.069942306
1.023171384,1.054065333
1.29489011,1.215249649
0.948477509,0.96233267
1.047611824,0.957704315
0.820063889,0.908057014
0.92111967,0.944205729
1.103753527,1.199936422
1.033840985,0.993780292
0.9926332,1.066965914
0.815560659,1.420062676
0.804802341,1.314047533
0.506776726,0.979321997
0.942124383,1.115777791
1.043030045,1.192996278
1.060776662,0.950545132
1.156302689,0.653708223
1.183122629,0.919914598
0.959678016,1.091246032
0.966651427,0.735002373
1.104893174,0.942097486
0.912952293,1.021187367
1.13826662,0.881230615
1.146366903,0.986092968
0.953986408,0.675192955
0.979035445,0.834857318
1.045859096,0.94199494
1.004433893,0.888887338
1.045272553,0.918640082
0.888959706,0.89784247
1.005504689,1.301126475
