rep_2
0.079747073
0.084843574
0.093122006
0.090480752
0.083267994
0.091025682
0.087582307
0.095010222
0.090173516
0.090470244
0.093300617
0.093974077
0.088052532
0.091134907
0.106491808
0.091910244
0.096313195
0.093693932
0.093449248
0.092284203
0.102915597
0.10348415
0.079274634
0.101444077
0.104897532
0.095096482
0.09480231
0.098265707
0.101543377
0.098475945
0.110777201
0.120047643
0.105905684
0.101681746
0.117245691
0.09960036
0.1128015639999999
0.124288017
0.110298012
0.109273807
0.114293857
0.095776156
0.104773836
0.117502
0.089181423
0.111003311
0.122970116
0.100993152
0.126492996
0.093890515
0.105538713
0.101670933
0.118570028
0.132021508
0.080204916
0.120000719
0.123828067
0.138448276
0.098090445
0.132460661
0.134259585
0.090596574
0.106134953
0.137136676
0.159754607
0.141586731
0.122257368
0.092494468
0.113187859
0.166573043
0.108571529
0.087752831
0.177074728
0.089626415
0.174595559
0.157105901
0.119763473
0.170419766
0.18750701
0.118756005
0.166596079
0.117615467
0.101527969
0.149949648
0.135147542
0.154874347
0.089698287
0.114312328
0.161989665
0.172099429
0.166843809
0.152820437
0.24329606
0.191528602
0.150255575
0.19837232
0.130584758
0.219498406
0.125988601
0.177985969
0.089657488
0.092319845
0.209063546
0.198555457
0.120399226
0.170892662
0.151370475
0.153574589
0.188252153
0.174871158
0.092814707
0.240254334
0.143124768
0.087900339
0.21888743
0.233853391
0.174893092
0.236339865
0.124099012
0.159407037
0.282228182
0.111745413
0.120660495
0.105535555
0.308171309
0.343625448
0.126376016
0.204402615
0.098483413
0.360458491
0.236088209
0.131975494
0.099714734
0.113067063
0.222912182
0.380922576
0.265288704
0.245303721
0.130145941
0.283156166
0.103170168
0.346064755
0.18927965
0.28183304
0.348738496
0.210479939
0.235255868
0.241592875
0.33085203
0.360661164
0.158976848
0.487058644
0.23226861
0.239399255
0.424381454
0.395043722
0.320395546
0.325998575
0.238893286
0.263567056
0.297152741
0.357474219
0.184055475
0.191485737
0.362441107
0.391358618
0.334634822
0.320838169
0.619210472
0.373885149
0.295211908
0.586035585
0.332606093
0.371625375
0.283146873
0.331744673
0.346926875
0.114171662
0.402351179
0.390135637
0.410995367
0.353621632
0.36792251
0.353377314
0.20004993
0.39510205
0.393444299
0.476365308
0.358472074
0.444351869
0.536377137
0.281142217
0.419671365
0.389523461
0.488508068
0.368244882
0.372386101
0.396223753
0.668763037
0.153384133
0.470952647
0.41171595
0.399891747
0.499930435
0.419148409
0.27488957
0.455980778
0.362678831
0.449926607
0.554798453
0.340511271
0.417586549
0.212577136
0.472651671
0.500508166
0.447762512
0.327886402
0.494653904
0.468165077
0.641367209
0.461547884
0.571167143
0.441163817
0.481235037
0.535470745
0.536382034
0.530187256
0.440809924
0.181317945
0.277470944
0.522962901
0.550958135
0.534500833
0.448929106
0.436551837
0.477932061
0.431570004
0.520871045
0.249090826
0.491435746
0.510012892
0.511960692
0.43945035
0.519805319
0.633021696
0.658634819
0.502249051
0.739133678
0.868953601
0.997164157
0.676697534
0.576833659
0.485432146
0.405965893
0.361003598
0.488288917
0.484951109
0.632152645
0.530861418
0.618283065
0.530984161
0.575911173
0.674421464
0.557663439
0.584654498
0.51423872
0.632145104
1.056438772
0.596162235
0.511530991
0.558843872
0.244109812
0.552802829
0.571708656
0.547686317
0.597031572
0.827729749
0.650425627
0.624877934
0.519203858
0.589503875
0.594683136
0.692528163
0.561155363
0.59139075
0.881073728
0.539516685
0.907250452
0.83652988
0.491256029
