rep_1
0.11574
0.10519
0.11894
0.11265
0.12177
0.13069
0.1309
0.12509
0.13092
0.13476
0.12296
0.13701
0.13064
0.12654
0.13583
0.12975
0.13811
0.13109
0.13172
0.13331
0.13171
0.13602
0.13991
0.13798
0.14313
0.13865
0.14087
0.12618
0.14184
0.13999
0.13697
0.14559
0.14023
0.141
0.13986
0.13534
0.1418
0.13817
0.14538
0.13751
0.14411
0.15131
0.13999
0.13947
0.14264
0.13854
0.13906
0.14715
0.14455
0.14814
0.1436
0.15279
0.14709
0.15175
0.14144
0.14815
0.14875
0.14734
0.14853
0.14439
0.15902
0.14373
0.15489
0.14939
0.1496
0.14906
0.15486
0.15414
0.1561
0.1511
0.15563
0.14956
0.14698
0.16169
0.15876
0.16503
0.16503
0.15577
0.15388
0.17893
0.1529
0.15409
0.15879
0.15576
0.16167
0.16911
0.15791
0.17072
0.16948
0.16693
0.1432
0.17521
0.16489
0.16534
0.16874
0.16469
0.17555
0.17521
0.18758
0.17414
0.19035
0.15335
0.14842
0.191
0.19831
0.18073
0.14751
0.23852
0.23046
0.31729
0.23786
0.22597
0.2704
0.21999
0.25075
0.28035
0.29654
0.3002
0.34863
0.28747
0.12486
0.2475
0.35924
0.35468
0.36223
0.38499
0.40697
0.37783
0.42261
0.36077
0.42388
0.38722
0.48186
0.49301
0.43199
0.82595
0.55631
0.46436
0.44364
0.42874
0.50499
0.53562
0.59723
0.53966
0.46801
0.46975
0.45873
0.67637
0.52857
0.57069
0.48912
0.53303
0.50695
0.5019
0.51973
0.48577
0.6182
0.55415
0.57622
0.6506
0.56736
0.62844
0.59373
0.69698
0.69664
0.73055
0.63714
0.57861
0.67341
0.63845
0.60305
0.65548
0.66868
0.64265
0.67263
0.61455
0.70612
0.71714
0.73833
0.73222
0.71091
0.67643
0.77256
0.65452
0.76603
0.82673
0.77628
0.75566
0.65152
0.72079
0.75927
0.72801
0.70377
0.77878
0.70119
0.79772
0.57826
0.81668
0.66537
0.70226
0.78084
0.70307
0.81484
0.63214
0.73845
0.74335
0.75753
0.75338
0.70738
0.66743
0.74191
0.75494
0.75871
0.81702
0.73091
0.91474
0.77329
0.56885
0.74963
0.83126
0.84874
0.79238
0.7836
0.74995
0.82449
0.80548
0.72547
0.79548
0.76668
0.6553
0.72717
0.85127
0.73057
0.93041
0.84843
0.83698
0.87855
0.99676
0.76826
0.82283
0.80842
0.75723
0.86192
0.77227
0.78707
0.83368
0.85119
0.85505
0.84049
0.86639
0.85766
0.89483
0.8624
0.75562
0.85814
0.86778
0.75927
0.88742
0.838
0.905
0.82049
0.7624
0.80222
0.88023
0.74844
0.81338
0.90299
0.77448
0.85008
0.67077
0.78899
0.69035
0.80787
0.83446
0.76919
0.93045
0.94649
0.85985
0.78992
0.83388
0.79184
0.88723
0.8551
0.83182
0.84161
0.80328
0.78585
0.81414
0.75771
0.7917
0.79028
0.888
0.86143
0.84641
0.94805
0.83985
0.83922
0.82274
0.8604
0.79222
0.84851
0.84039
0.77012
0.83716
0.84147
0.82593
0.85874
0.87107
0.89492
0.8791
0.8723
0.96389
0.84243
0.84951
0.89419
0.97325
0.83936
0.88289
0.80981
0.88214
0.89671
0.88125
0.85452
0.93643
0.83087
0.86546
0.86632
0.83936
0.94516
0.76812
0.86559
0.80768
0.82783
0.87317
0.86128
0.88045
0.89667
0.77955
1.0343
0.8237
0.83558
0.96636
0.7231
0.86336
0.77322
0.79371
0.83754
0.82506
0.91475
1.0388
0.92712
0.88023
0.88869
0.81627
0.87876
0.86678
0.8612
1.016
0.93271
0.87903
0.90359
0.84804
0.85271
0.86269
0.87772
0.8343
0.90153
0.86097
0.81222
0.89612
0.86347
0.78408
0.85532
0.75722
0.87155
0.91113
0.86334
0.78249
0.80613
0.83876
0.80212
0.80734
0.93272
0.89054
0.86439
0.74103
0.90357
1.0197
0.87579
0.90625
0.91667
0.9012
0.87802
0.86245
0.92001
0.95192
0.92573
0.91525
0.90611
0.73081
0.87524
0.81746
0.85464
0.75468
0.83429
0.96614
0.96947
0.67108
0.90672
0.87753
0.80119
0.88508
0.84379
0.91486
0.76777
0.92105
0.87162
0.96262
0.85065
0.80631
0.83901
0.90853
0.87486
0.84088
0.91159
0.78992
0.8536
0.90406
0.77415
0.89242
0.89818
0.94334
0.82582
0.86915
0.91553
0.97285
0.81351
0.8706
0.92696
0.84442
0.70899
0.89156
0.87183
0.90807
0.92661
0.908
0.95146
0.75429
0.83457
0.86668
0.92307
0.91816
0.92099
0.83514
0.84999
0.97057
0.84624
0.78155
0.80744
1.0972
0.93718
0.95498
0.91748
0.90914
0.87398
0.82516
0.92296
0.84766
0.75648
0.8756
0.87545
0.91041
0.8844
0.88701
0.89131
0.83726
0.86668
0.90169
0.90829
0.90629
0.90396
0.85405
0.82066
0.91398
0.89547
0.90375
1.1561
0.87318
0.87875
0.89342
0.82779
0.90387
0.93896
0.91677
0.85059
0.82606
0.89267
0.90129
0.92111
0.90223
1.0145
0.87682
0.86811
0.82594
0.91316
0.79234
0.80161
0.9514
1.0435
0.88347
0.90442
0.86604
0.83219
0.86167
0.96828
0.99091
0.88253
0.90889
0.9561
0.97601
0.8055
0.89248
0.89366
1.0332
0.86697
0.99318
0.84145
0.90571
0.87318
0.78191
0.91514
1.0459
0.84526
0.90049
0.88369
0.86207
0.81651
0.90932
0.94585
0.92815
0.90667
1.0262
0.90842
0.83213
0.90965
0.75555
1.0181
0.89642
0.93414
0.92958
0.92535
0.94364
0.87768
0.87276
0.90113
0.90776
0.88775
0.93058
0.87729
0.90033
0.83872
0.92278
0.92235
1.0143
0.87001
0.88143
0.88064
0.95291
0.90839
0.80485
0.86398
0.92225
0.95645
0.94372
0.97729
0.92816
0.90018
0.89912
0.91704
0.92487
0.81126
0.83493
