rep_1,rep_2
0.88045,0.84663
0.94364,0.87655
1.2814,1.17
1.0142,1.1632
0.89922,1.3141
0.15486,0.16566
0.97519,0.88603
1.0391,0.88492
0.90571,0.90715
1.0382,1.135
1.0267,1.0537
1.0997,1.1454
0.50499,0.4946
1.0123,0.95408
0.13069,0.14054
0.14853,0.16553
1.1145,1.4634
0.91057,0.92062
1.3265,1.3727
0.88089,1.0579
1.09,1.0239
1.087,1.1995
0.92926,1.1126
1.0888,1.3172
1.0201,1.1699
0.95417,1.06
0.78992,0.87867
1.1684,1.0083
1.2087,0.98803
0.82673,0.62546
1.0077,1.0322
0.95869,1.0184
1.051,1.1732
0.57826,0.94238
1.2914,1.3979
0.9555,0.96065
1.0846,1.1355
1.0964,1.0761
0.13331,0.15598
1.026,1.2926
0.92323,0.99367
1.0227,1.2716
0.14144,0.16943
0.72079,0.75586
0.79234,1.0127
1.001,1.0061
0.1496,0.1683
0.99119,1.0616
1.1168,1.0428
1.2214,1.3211
1.0869,1.1757
1.0891,0.98863
0.21999,0.29918
0.96052,1.0598
0.89734,0.97989
1.0034,0.91002
1.3818,0.89199
0.15879,0.1803
0.93846,0.96503
1.3465,1.1725
1.1324,0.95698
1.1303,1.0876
0.86632,0.85453
1.2839,1.0517
1.4268,1.3968
1.6935,1.7473
1.0906,1.0605
1.156,1.0504
1.0734,1.2804
1.0049,1.02
0.88779,1.0405
0.96766,0.95013
0.96101,0.89901
0.35924,0.35747
0.89096,1.0678
0.73091,0.84684
1.2022,0.96772
0.9288,1.2304
0.82066,0.97696
1.2071,0.92165
1.0123,0.98144
0.98444,1.0013
0.96496,0.97908
0.87125,0.99879
1.2315,1.1036
0.8604,0.83238
0.14709,0.16231
0.98982,0.89906
1.1695,0.98867
1.0356,1.0249
1.0003,0.97431
0.90359,0.83581
0.95537,1.0832
1.0525,1.1576
0.97072,1.0794
0.97325,0.74138
0.6506,0.55934
1.0553,1.1627
0.80981,0.90664
0.92872,0.92196
0.90895,0.95973
1.0082,1.1073
2.548,2.3715
0.87729,0.94513
1.2382,1.1912
0.75927,0.72192
0.93537,0.9002
0.98664,0.88085
0.85071,1.0668
0.9707,0.98872
0.88023,0.85547
1.1004,1.1279
1.0472,0.99967
1.1133,1.1706
1.1021,1.0965
1.1496,1.4292
1.1604,0.92544
1.1953,1.2281
1.2311,0.93384
0.93836,0.95339
1.124,1.0127
0.88369,0.93206
1.3522,0.96611
0.90629,0.89031
1.0736,1.066
0.89832,0.95548
1.0296,0.92862
1.0774,1.125
0.69035,0.97456
0.90173,0.96987
0.88253,0.92572
1.2906,0.9757
1.1265,1.0053
1.0936,1.1252
0.88508,0.88515
1.1322,0.91863
0.94743,1.1913
0.92109,1.0015
0.14411,0.16011
1.018,1.4694
0.12177,0.14595
0.73845,0.80639
0.90672,0.86224
0.91553,0.86388
1.0174,0.98398
0.83126,0.75934
1.0425,0.91751
1.0876,0.88839
0.80787,0.85708
1.0857,1.217
1.6151,1.0608
0.90382,0.96503
0.89239,0.99966
0.95102,1.0256
1.1058,1.1685
0.94989,0.96007
1.0654,0.90901
0.98085,0.97071
0.85008,0.81083
1.1836,1.2509
0.85405,0.94339
0.83213,0.98655
0.98833,1.1647
1.0248,1.0053
1.0848,0.9532
1.2116,1.2366
1.3353,1.0785
0.9445,1.1549
0.89054,0.86527
1.132,1.1188
1.044,1.126
1.1081,0.9994
0.82506,0.91021
0.93509,1.1364
0.2475,0.43796
0.9651,0.8876
0.92808,0.90514
1.1645,0.86172
1.2056,1.0974
1.0516,0.91303
1.2561,0.94851
0.93604,0.99867
0.16693,0.17793
1.2355,1.3439
0.9609,0.88774
0.90801,0.97156
1.1732,1.1162
0.71714,0.69101
0.98759,0.90643
0.97601,0.83289
0.92802,1.0355
1.4992,1.2351
1.1404,1.052
1.1179,1.0791
1.0846,1.1696
1.1159,1.1072
1.2509,1.0769
1.0058,0.96123
1.0479,1.0865
1.1227,1.2038
1.0764,0.80991
0.11894,0.13417
1.1558,0.92557
1.0314,1.0587
0.9453,0.95326
0.23046,0.25478
1.0582,0.91874
0.99672,1.0352
1.0796,0.98279
0.65548,0.69362
0.84379,0.92657
1.1617,1.0241
1.2969,0.96967
1.0922,0.93061
1.1516,1.1703
0.78899,0.87476
0.87162,0.90011
1.403,0.94778
1.2745,1.143
0.87772,0.86414
1.0288,1.3607
1.0132,1.1991
0.99336,1.2236
0.84605,1.0282
0.16169,0.16451
1.1954,1.1797
1.1396,1.0248
1.0659,0.92765
0.9961,0.98333
0.84243,0.87151
1.0802,0.85459
1.1425,0.92413
1.1321,1.0701
0.80613,0.948
1.0312,0.93603
0.75648,1.0373
0.51973,0.63852
1.0475,0.86885
0.70377,0.78791
1.0852,1.1948
1.107,1.0866
0.88701,0.90864
1.0969,0.98038
0.98619,1.0325
0.90105,1.0265
1.0902,0.84661
0.17072,0.17179
0.97867,1.036
0.89492,0.81008
0.94885,0.99337
1.1849,1.0547
1.1605,0.95501
0.88928,1.0459
1.0727,0.99596
0.98492,0.8612
0.8319,1.1012
0.90547,1.0508
0.73833,0.67163
0.92757,1.2307
0.83558,0.89491
1.0575,0.89642
1.0709,1.0658
1.022,1.1271
0.66537,0.86573
1.06,1.1468
1.0392,1.0845
1.0513,0.93353
0.93905,1.1315
1.2001,0.98672
0.94384,0.93567
0.60305,0.74588
0.94158,0.94088
1.1734,1.0647
0.92878,1.012
0.13854,0.16755
0.84766,0.94457
0.99216,1.0124
1.0997,0.96753
0.88214,0.83519
0.76603,0.68305
1.0304,1.0451
1.0418,1.4036
1.1857,0.89579
0.9806,0.99368
1.0445,0.94183
1.0392,0.85893
1.1355,1.112
0.95291,0.9221
0.92815,0.88898
1.0919,0.79776
1.0469,1.2381
0.74191,0.82409
0.96224,1.0102
1.1718,1.1884
0.14906,0.17127
1.0078,0.90143
1.0856,1.1358
0.98459,1.0301
0.63214,0.90759
1.0068,0.94246
1.2071,0.99519
0.83097,1.1191
1.186,1.141
0.96636,0.76435
1.0951,1.0129
0.91017,1.0026
0.85532,0.89167
0.90018,0.92742
0.99378,0.93638
0.75494,0.81303
0.8055,1.004
1.2159,1.007
1.1443,1.1469
1.1462,1.1658
0.99008,1.012
1.1031,0.98376
0.87876,0.85799
0.17555,0.19496
0.98261,0.8505
1.1509,1.0299
0.91798,1.1263
0.86167,0.94513
0.14956,0.17566
1.3496,1.3719
0.97103,1.3194
0.84624,0.94268
0.93087,0.93977
0.1561,0.16652
1.3929,0.96159
1.3517,1.082
0.93118,0.98309
1.1651,1.3885
0.85127,0.76106
0.78249,0.96934
1.0015,0.90749
0.82582,0.95292
1.0923,0.84902
1.0477,1.0681
1.0566,0.98017
1.0916,1.0803
1.1669,1.059
0.94974,0.94239
0.88329,1.2307
0.74963,0.83988
1.0078,0.9232
0.13811,0.14952
0.96616,1.1346
0.86097,0.8842
0.99601,0.91898
1.3702,1.6257
1.4044,1.0636
0.95443,1.2242
1.1853,1.0088
1.0767,1.0343
0.9211,1.3642
0.93577,1.0031
0.90842,0.91016
1.0834,0.80644
0.95456,0.90132
0.96947,0.79908
0.87768,0.94288
0.85271,0.88738
0.92958,0.89049
1.0276,0.90865
1.0402,1.1096
1.0404,1.0265
0.80799,1.122
0.94697,1.1187
0.96482,0.92225
1.0316,1.0598
1.2745,1.0187
1.1671,1.5453
0.98123,1.0152
1.1038,0.97657
1.0086,1.0014
0.93101,0.91727
1.0405,0.96089
0.90113,0.92005
1.3208,1.1853
0.99775,0.86355
1.0615,1.289
0.88041,0.96897
0.83901,0.93683
0.89702,0.93679
1.1681,1.33
1.1973,1.1052
1.0154,1.0621
1.0522,1.3188
0.97256,0.89312
1.355,1.532
1.0762,1.0939
1.3385,1.3686
1.0358,0.89836
0.87758,1.1109
1.1701,1.0688
1.0455,0.97744
1.0145,0.78811
0.67637,0.42646
0.838,0.81866
0.92064,0.96089
0.12654,0.15689
1.2978,1.1427
1.0999,1.0256
0.25075,0.3308
0.91816,1.0152
1.3402,1.1743
0.75723,0.87962
0.97615,1.1044
1.0003,0.85653
2.0539,1.8444
0.14875,0.16341
0.97285,0.80697
0.98936,1.0496
1.3827,1.288
0.48577,0.68748
4.0939,4.4561
1.0275,0.92011
0.15902,0.15608
0.13999,0.15382
0.99378,0.89161
0.13534,0.16349
1.0588,1.2461
1.1156,0.87467
0.88443,1.076
0.93271,0.80617
0.95523,1.0235
1.1016,1.1608
0.86697,0.94463
0.99355,1.0039
0.90391,0.9697
1.1311,1.0014
0.81338,0.84578
0.94607,1.0728
1.1143,1.0238
0.87112,1.1767
1.1721,1.0334
0.89667,0.83064
0.93414,0.88564
1.2604,0.88311
1.1689,0.89773
0.9491,0.96648
1.2588,1.4101
0.85059,0.95059
0.81126,1.0175
1.0892,1.2411
1.0762,1.0258
0.94334,0.83531
0.89941,1.0956
1.1357,1.0623
1.0893,1.3264
0.75871,0.81295
0.92052,1.182
1.0007,0.96131
0.16503,0.16747
1.11,1.056
1.1574,1.1405
0.96545,0.9861
1.1521,1.174
0.85505,0.78879
1.0074,1.0561
0.77628,0.68064
0.95049,0.90361
1.0444,0.96965
0.13092,0.1471
1.1752,1.0567
1.0052,0.84076
1.1391,1.0165
0.9519,1.1227
1.0792,0.89397
1.1169,1.1426
1.0462,1.2466
0.84188,1.1369
0.908,0.87574
1.0146,1.2849
0.87398,0.9163
0.97057,0.81814
1.0956,1.286
1.2193,1.6263
0.93119,1.011
0.86196,1.1814
1.0803,1.0475
0.98146,0.89619
1.348,1.2997
0.90049,0.91525
0.77227,0.86573
0.81746,0.94814
1.1262,1.3939
0.78707,0.852
1.0899,1.1573
1.2394,1.4606
0.92307,0.86483
1.0951,0.91068
1.2246,1.4054
0.92336,1.1254
0.80328,0.8717
0.91041,0.88458
1.2848,0.84064
1.1451,1.003
0.96905,0.94339
1.0159,1.1321
0.89614,0.94297
0.8536,0.92319
0.95426,1.0394
1.1611,0.88276
0.93485,1.0124
1.0353,1.0353
1.2152,1.055
1.0279,1.1245
1.0567,0.97664
0.89912,1.136
1.0257,1.0925
0.9375,0.91869
0.92628,1.0315
1.6439,1.0934
0.96754,0.96296
1.0065,0.99728
0.96158,1.0008
1.0589,1.2023
1.0192,1.2054
0.14814,0.15875
0.90667,0.91136
0.23786,0.25448
0.90442,0.90196
0.14264,0.16323
1.0659,0.91029
1.1533,1.0717
0.9338,1.1897
0.15388,0.17951
0.67077,0.99269
1.2415,1.2134
0.97072,0.92391
0.84951,0.86502
1.2198,0.85609
1.0597,0.96857
0.94018,0.98259
0.93552,0.92661
1.0343,0.69355
0.92296,0.86781
1.0971,1.0862
0.86269,0.87833
0.97529,1.1133
1.2013,1.2724
0.99873,1.1891
1.0027,0.96827
1.0563,1.1558
0.94577,1.0071
0.90216,0.95577
0.9232,0.96959
1.2831,0.91885
0.15576,0.18583
1.0395,1.0592
1.0893,0.94007
1.045,0.92496
1.172,0.91265
1.3688,1.3101
0.95444,0.96992
1.0267,1.1508
1.0491,1.088
1.0596,1.065
0.74335,0.80858
0.94516,0.77718
0.88715,1.004
0.97646,1.0198
0.87395,1.0859
1.0717,1.057
0.87318,0.93992
0.91998,1.0991
1.0244,0.82783
1.2284,1.2313
1.2576,1.2648
0.91686,0.99036
1.1306,1.0581
1.4337,1.1357
0.89369,1.0076
1.2362,1.4087
0.92711,0.98642
1.06,0.98416
1.2116,1.1756
0.8844,0.91089
1.1681,1.1717
0.38722,0.50725
0.83565,1.1185
0.84442,0.93792
0.88299,1.0204
1.2264,1.4188
0.86668,0.92943
0.91118,1.0098
0.98394,0.92065
1.106,1.2456
1.0679,1.2219
0.36077,0.50677
1.0947,1.0854
0.191,0.21126
1.1328,1.1285
1.0043,0.96413
0.99088,0.89473
1.0031,1.0706
0.94566,0.99042
0.98713,1.196
0.73055,0.59317
1.0046,1.2005
1.052,0.96269
1.0328,0.88878
1.1435,0.99933
1.0388,0.69684
1.3888,1.353
0.78408,0.96283
1.155,1.3461
1.1607,0.9938
0.85869,1.1592
0.9514,0.85395
0.94432,1.0929
0.98202,1.1958
0.95192,0.81038
0.84176,1.003
0.89097,0.97089
1.0379,0.893
0.98805,0.89153
1.1004,0.94884
1.0699,1.1972
0.88023,0.77888
1.1284,0.921
1.223,1.3055
0.85487,1.0468
0.97551,0.91002
1.1828,0.87513
0.94049,0.90818
1.2859,1.1637
1.4909,1.2089
0.90548,0.97654
1.2504,1.1357
0.15279,0.15601
1.0894,1.247
0.91677,0.88406
0.86061,0.97594
1.1744,1.5028
