rep_2
0.12704
0.13899
0.13417
0.15208
0.14595
0.14054
0.14281
0.15189
0.1471
0.1442
0.15963
0.14592
0.15237
0.15689
0.14799
0.15603
0.14952
0.15674
0.15636
0.15598
0.1576
0.15415
0.15111
0.1531
0.1487
0.15346
0.1518
0.16742
0.1518
0.15382
0.15745
0.14965
0.15573
0.15636
0.15893
0.16349
0.15796
0.16284
0.15664
0.16536
0.16011
0.15305
0.1647
0.16566
0.16323
0.16755
0.1676
0.15953
0.16232
0.15875
0.16486
0.15601
0.16231
0.15845
0.16943
0.16391
0.16341
0.16633
0.16553
0.17059
0.15608
0.17253
0.16286
0.16851
0.1683
0.17127
0.16566
0.16837
0.16652
0.17398
0.16959
0.17566
0.17843
0.16451
0.16913
0.16747
0.16747
0.17726
0.17951
0.15527
0.18145
0.1803
0.1803
0.18583
0.18007
0.17265
0.18434
0.17179
0.17376
0.17793
0.20167
0.17288
0.18589
0.18882
0.19173
0.19928
0.19496
0.20403
0.19429
0.21175
0.20312
0.24133
0.24787
0.21126
0.21672
0.24697
0.29912
0.22286
0.25478
0.17065
0.25448
0.2702
0.23965
0.29918
0.3308
0.31712
0.32504
0.33029
0.29441
0.37647
0.5504
0.43796
0.35747
0.37337
0.41005
0.39267
0.41614
0.45727
0.42006
0.50677
0.46582
0.50725
0.45297
0.44473
0.52476
0.15045
0.42192
0.51408
0.53504
0.56028
0.4946
0.46415
0.42907
0.52674
0.59854
0.60056
0.61632
0.42646
0.57943
0.55184
0.63343
0.59165
0.62148
0.6397
0.63852
0.68748
0.55515
0.64252
0.62738
0.55934
0.64313
0.61807
0.6613
0.58537
0.62252
0.59317
0.703
0.76386
0.67087
0.70641
0.74588
0.69362
0.68376
0.71995
0.69378
0.76147
0.68889
0.69101
0.67163
0.68663
0.7124
0.75249
0.65843
0.77824
0.68305
0.62546
0.68064
0.70921
0.81907
0.75586
0.72192
0.75612
0.78791
0.71906
0.80324
0.71244
0.94238
0.7138
0.86573
0.83422
0.75648
0.83502
0.7246
0.90759
0.80639
0.80858
0.79536
0.80075
0.85244
0.89296
0.82409
0.81303
0.81295
0.76027
0.84684
0.66394
0.81537
1.0206
0.83988
0.75934
0.74492
0.80331
0.81647
0.85134
0.77971
0.79884
0.88248
0.81325
0.8423
0.95399
0.8836
0.76106
0.88246
0.68296
0.76502
0.78137
0.7406
0.62853
0.85829
0.80994
0.82763
0.87962
0.77522
0.86573
0.852
0.80943
0.79221
0.78879
0.8043
0.78232
0.79146
0.7545
0.78745
0.8963
0.79439
0.78714
0.89678
0.76882
0.81866
0.75235
0.8371
0.89552
0.85647
0.77888
0.9107
0.84578
0.75704
0.88627
0.81083
0.99269
0.87476
0.97456
0.85708
0.83176
0.89785
0.73667
0.72144
0.8085
0.87867
0.83492
0.87728
0.78233
0.81541
0.83871
0.82897
0.8717
0.89167
0.86405
0.92057
0.88718
0.89026
0.79791
0.82529
0.84145
0.74061
0.85045
0.85121
0.86886
0.83238
0.90483
0.85036
0.85852
0.93
0.86419
0.8604
0.87667
0.84431
0.83337
0.81008
0.82761
0.83607
0.74863
0.87151
0.86502
0.82038
0.74138
0.87601
0.833
0.90664
0.83519
0.8208
0.83651
0.86361
0.7818
0.8874
0.85433
0.85453
0.88274
0.77718
0.9557
0.85904
0.91732
0.89729
0.85255
0.86508
0.84663
0.83064
0.94796
0.69355
0.90435
0.89491
0.76435
1.0078
0.86917
0.95936
0.93902
0.89652
0.91021
0.82062
0.69684
0.80853
0.85547
0.84725
0.92002
0.85799
0.87002
0.8774
0.72268
0.80617
0.85992
0.83581
0.89159
0.88738
0.87833
0.86414
0.90771
0.84069
0.8842
0.93313
0.85005
0.88274
0.96283
0.89167
0.99074
0.87648
0.83966
0.88794
0.96934
0.948
0.9157
0.9526
0.94768
0.8223
0.86527
0.89231
1.0162
0.85384
0.73905
0.88385
0.85361
0.84351
0.85999
0.88346
0.89905
0.84157
0.81038
0.8366
0.84719
0.85786
1.0336
0.88949
0.94814
0.91133
1.0115
0.9325
0.80211
0.79908
1.0978
0.86224
0.89173
0.96897
0.88515
0.92657
0.85574
1.0034
0.85038
0.90011
0.80939
0.92138
0.96629
0.93683
0.86735
0.90126
0.93557
0.86494
0.98681
0.92319
0.87297
1.0034
0.88552
0.88042
0.83531
0.95292
0.91025
0.86388
0.80697
0.96721
0.91147
0.85516
0.93792
1.0734
0.89107
0.91101
0.87487
0.85636
0.87574
0.83286
1.0311
0.95106
0.92065
0.86483
0.87005
0.86733
0.95326
0.93856
0.81814
0.94268
1.0076
0.98177
0.69208
0.8522
0.83446
0.87211
0.88068
0.9163
0.96538
0.86781
0.94457
1.0373
0.91839
0.91934
0.88458
0.91089
0.90864
0.90448
0.95884
0.92943
0.89445
0.88804
0.89031
0.89292
0.94339
0.97696
0.88386
0.90263
0.89465
0.64235
0.92534
0.91989
0.90562
0.97134
0.89608
0.86124
0.88406
0.95059
0.97538
0.90914
0.90057
0.88107
0.90005
0.78811
0.9259
0.93548
0.9779
0.89163
1.0127
1.0035
0.85395
0.76213
0.92235
0.90196
